Crisis,Crisis ID,Country,Indicator,Figure,Source and Date,Reliability,Reliability Score,Link,Justification,Helper,Date of entry,Type of entry
Complex situation in Türkiye,TUR001,Türkiye,Illness cases reported,x,,Medium,2,,No information available.,TUR001Illness cases reported,2019-02-15,Humanitarian development
Complex situation in Türkiye,TUR001,Türkiye,Injuries reported,x,,Medium,2,,No information available.,TUR001Injuries reported,2019-02-15,Humanitarian development
Complex situation in Türkiye,TUR001,Türkiye,People facing limited access constraints,x,,Medium,2,,No information available.,TUR001People facing limited access constraints,2019-02-15,Humanitarian development
Complex situation in Türkiye,TUR001,Türkiye,People facing restricted access constraints,x,,Medium,2,,No information available.,TUR001People facing restricted access constraints,2019-02-15,Humanitarian development
Syrian Refugees in Türkiye,TUR002,Türkiye,Buildings damaged,0,,Medium,2,,The Syrian refugees crisis has not caused a significant number of partial damages.,TUR002Buildings damaged,2019-02-15,Humanitarian development
Syrian Refugees in Türkiye,TUR002,Türkiye,Buildings destroyed,0,,Medium,2,,The Syrian refugees crisis has not caused a significant number of total damages.,TUR002Buildings destroyed,2019-02-15,Humanitarian development
Syrian Refugees in Türkiye,TUR002,Türkiye,Economic Losses,x,,Medium,2,,No comprehensive data about the economic impact of  the Syrian refugee crisis in Turkey exists. This is a topic that is very politically divisive.,TUR002Economic Losses,2019-02-15,Humanitarian development
Syrian Refugees in Türkiye,TUR002,Türkiye,Illness cases reported,x,,Medium,2,,No comprehensive data about the number of illnesses among Syrian refugees,TUR002Illness cases reported,2019-02-15,Humanitarian development
Syrian Refugees in Türkiye,TUR002,Türkiye,Injuries reported,x,,Medium,2,,No comprehensive data about the number of injuries among Syrian refugees,TUR002Injuries reported,2019-02-15,Humanitarian development
Syrian Refugees in Türkiye,TUR002,Türkiye,People facing limited access constraints,x,,Medium,2,,Data about the number of Syrian refugees facing access constraints is unavailable,TUR002People facing limited access constraints,2019-02-15,Humanitarian development
Syrian Refugees in Türkiye,TUR002,Türkiye,People facing restricted access constraints,x,,Medium,2,,Data about the number of Syrian refugees facing access constraints is unavailable,TUR002People facing restricted access constraints,2019-02-15,Humanitarian development
Mixed Migration Flows in Türkiye,TUR003,Türkiye,Buildings damaged,0,,Medium,2,,,TUR003Buildings damaged,2019-02-15,Humanitarian development
Mixed Migration Flows in Türkiye,TUR003,Türkiye,Buildings destroyed,0,,Medium,2,,,TUR003Buildings destroyed,2019-02-15,Humanitarian development
Mixed Migration Flows in Türkiye,TUR003,Türkiye,Economic Losses,x,,Medium,2,,,TUR003Economic Losses,2019-02-15,Humanitarian development
Mixed Migration Flows in Türkiye,TUR003,Türkiye,Illness cases reported,x,,Medium,2,,,TUR003Illness cases reported,2019-02-15,Humanitarian development
Mixed Migration Flows in Türkiye,TUR003,Türkiye,Injuries reported,x,,Medium,2,,,TUR003Injuries reported,2019-02-15,Humanitarian development
Mixed Migration Flows in Türkiye,TUR003,Türkiye,People facing limited access constraints,x,,Medium,2,,The number of people facing limited access is unknown,TUR003People facing limited access constraints,2019-02-15,Humanitarian development
Mixed Migration Flows in Türkiye,TUR003,Türkiye,People facing restricted access constraints,x,,Medium,2,,The number of people facing restricted access is unknown,TUR003People facing restricted access constraints,2019-02-15,Humanitarian development
Kurdish Conflict,TUR004,Türkiye,Buildings damaged,x,,Medium,2,,,TUR004Buildings damaged,2019-02-15,Humanitarian development
Kurdish Conflict,TUR004,Türkiye,Buildings destroyed,x,x,x,x,,,TUR004Buildings destroyed,2019-02-15,Humanitarian development
Kurdish Conflict,TUR004,Türkiye,Economic Losses,x,,Medium,2,,,TUR004Economic Losses,2019-02-15,Humanitarian development
Kurdish Conflict,TUR004,Türkiye,Illness cases reported,x,,Medium,2,,,TUR004Illness cases reported,2019-02-15,Humanitarian development
Kurdish Conflict,TUR004,Türkiye,Injuries reported,x,,Medium,2,,,TUR004Injuries reported,2019-02-15,Humanitarian development
Kurdish Conflict,TUR004,Türkiye,People facing limited access constraints,x,,Medium,2,,"The precise number of people in need facing access constraints is unknown. In general, humanitarian access in conflict-affected areas is extremely limited, which constrains both information gathering and servce delivery.",TUR004People facing limited access constraints,2019-02-15,Humanitarian development
Kurdish Conflict,TUR004,Türkiye,People facing restricted access constraints,x,,Medium,2,,"The precise number of people in need facing access constraints is unknown. In general, humanitarian access in conflict-affected areas is extremely limited, which constrains both information gathering and servce delivery.",TUR004People facing restricted access constraints,2019-02-15,Humanitarian development
Complex crisis in CAR,CAF001,CAR,Illness cases reported,x,,Medium,2,,Collapase of the health infrastructure because of the conflict. The data available does not reflect the situation.,CAF001Illness cases reported,2019-02-26,Humanitarian development
Complex in Burundi,BDI001,Burundi,Buildings damaged,x,,Medium,2,,No mayor damaged in relation to this specific crisis recently reported.,BDI001Buildings damaged,2019-02-27,Humanitarian development
Complex in Burundi,BDI001,Burundi,Buildings destroyed,x,x,x,x,x,No mayor damaged in relation to this specific crisis recently reported.,BDI001Buildings destroyed,2019-02-27,Humanitarian development
Complex in Burundi,BDI001,Burundi,Economic Losses,444,"Institute for Economics and Peace, November 2018 World Bank Data, accessed 30/01/19",Medium,2,http://visionofhumanity.org/app/uploads/2018/11/Economic-Value-of-Peace-2018.pdf https://data.worldbank.org/country/burundi,14% of the GDP (IEP) and 3.172 Billion GDP (WB). This number only refers to the political/conflict situation and it is unclear how a) a reduction in aid due to the human rights track record is reflected in that number and b) what economic losses due to natural disasters amount to.,BDI001Economic Losses,2019-02-27,Humanitarian development
Complex in Burundi,BDI001,Burundi,People facing limited access constraints,x,,Medium,2,,,BDI001People facing limited access constraints,2019-02-27,Humanitarian development
Complex in Burundi,BDI001,Burundi,People facing restricted access constraints,x,,Medium,2,,,BDI001People facing restricted access constraints,2019-02-27,Humanitarian development
Kashmir conflict in Pakistan,PAK004,Pakistan,Buildings damaged,x,x,Medium,2,x,No data for the amount of crisis related damages due to the increased insecurity in Azad Kashmir.,PAK004Buildings damaged,2019-02-27,Humanitarian development
Kashmir conflict in Pakistan,PAK004,Pakistan,Buildings destroyed,x,x,x,x,x,No data for the amount of total damages due to the increased insecurity in Azad Kashmir.,PAK004Buildings destroyed,2019-02-27,Humanitarian development
Kashmir conflict in Pakistan,PAK004,Pakistan,Crisis affected groups,3,UNHCR 31/12/2018,Medium,2,https://reliefweb.int/sites/reliefweb.int/files/resources/67668.pdf,"Afghan refugees, host and non-host",PAK004Crisis affected groups,2019-02-27,Humanitarian development
Kashmir conflict in Pakistan,PAK004,Pakistan,Economic Losses,x,x,Medium,2,x,No data on economic losses due to the increased insecurity in Azad Kashmir.,PAK004Economic Losses,2019-02-27,Humanitarian development
Kashmir conflict in Pakistan,PAK004,Pakistan,Illness cases reported,x,x,Medium,2,x,No data for the amount of illnesses as a direct result of increased insecurity in Azad Kashmir.,PAK004Illness cases reported,2019-02-27,Humanitarian development
Mixed migration flows in Yemen,YEM002,Yemen,People facing limited access constraints,x,,x,x,,,YEM002People facing limited access constraints,2019-02-27,Humanitarian development
Mixed migration flows in Yemen,YEM002,Yemen,People facing restricted access constraints,x,,x,x,,,YEM002People facing restricted access constraints,2019-02-27,Humanitarian development
Conflict  in Iraq,IRQ002,Iraq,Injuries reported,x,x,Medium,2,x,"as UNAMI is not publishing the injuries numbers anymore from Jan 2019 onwards, there is no data available",IRQ002Injuries reported,2019-02-28,Humanitarian development
Mixed migration flows in Yemen,YEM002,Yemen,Buildings damaged,x,x,x,x,x,x,YEM002Buildings damaged,2019-03-08,Humanitarian development
Mixed migration flows in Yemen,YEM002,Yemen,Buildings destroyed,x,x,x,x,x,x,YEM002Buildings destroyed,2019-03-08,Humanitarian development
Mixed migration flows in Yemen,YEM002,Yemen,Economic Losses,x,x,x,x,x,x,YEM002Economic Losses,2019-03-08,Humanitarian development
Lake Chad basin regional crisis,REG001,"Nigeria,Niger,Chad,Cameroon",Buildings damaged,0,,Medium,2,,,REG001Buildings damaged,2019-03-21,Humanitarian development
Lake Chad basin regional crisis,REG001,"Nigeria,Niger,Chad,Cameroon",Buildings destroyed,4300,OCHA 11/2018,Medium,2,,Total buildings damaged due to the BH crisis in Nigeria.,REG001Buildings destroyed,2019-03-21,Humanitarian development
Lake Chad basin regional crisis,REG001,"Nigeria,Niger,Chad,Cameroon",Economic Losses,5200000,World Bank 8/1/2018,Medium,2,,"Economic losses in Cameroon, no data from other crisis.",REG001Economic Losses,2019-03-21,Humanitarian development
Lake Chad basin crisis in Niger,NER002,Niger,Buildings damaged,x,,Medium,2,https://www.acleddata.com/data/,Burnt shelters have been reported during Boko Haram attacks,NER002Buildings damaged,2019-03-28,Humanitarian development
Lake Chad basin crisis in Niger,NER002,Niger,Buildings destroyed,x,,Medium,2,https://www.acleddata.com/data/,Burnt shelters have been reported during Boko Haram attacks,NER002Buildings destroyed,2019-03-28,Humanitarian development
Complex crisis in Pakistan,PAK001,Pakistan,People facing limited access constraints,x,ACAPS ACCESS MAP,x,x,http://humanitarianaccess.acaps.org/,Acaps Acces map score,PAK001People facing limited access constraints,2019-04-23,Change in the data/methodology
Complex crisis in Pakistan,PAK001,Pakistan,People facing restricted access constraints,x,ACAPS ACCESS MAP,x,x,http://humanitarianaccess.acaps.org/,Acaps Acces map score,PAK001People facing restricted access constraints,2019-04-23,Change in the data/methodology
Kashmir conflict in Pakistan,PAK004,Pakistan,People facing limited access constraints,x,ACAPS ACCESS MAP,x,x,http://humanitarianaccess.acaps.org/,Acaps Acces map score,PAK004People facing limited access constraints,2019-04-23,Change in the data/methodology
Kashmir conflict in Pakistan,PAK004,Pakistan,People facing restricted access constraints,x,ACAPS ACCESS MAP,x,x,http://humanitarianaccess.acaps.org/,Acaps Acces map score,PAK004People facing restricted access constraints,2019-04-23,Change in the data/methodology
Drought in Zambia,ZMB002,Zambia,People facing limited access constraints,x,ACAPS ACCESS MAP,x,x,humanitarianaccess.acaps.org/,Acaps Acces map score,ZMB002People facing limited access constraints,2019-04-23,Change in the data/methodology
Drought in Zambia,ZMB002,Zambia,People facing restricted access constraints,x,ACAPS ACCESS MAP,x,x,humanitarianaccess.acaps.org/,Acaps Acces map score,ZMB002People facing restricted access constraints,2019-04-23,Change in the data/methodology
Drought in Senegal,SEN002,Senegal,People facing limited access constraints,0,,Medium,2,,,SEN002People facing limited access constraints,2019-04-25,Humanitarian development
Drought in Senegal,SEN002,Senegal,People facing restricted access constraints,0,,Medium,2,,,SEN002People facing restricted access constraints,2019-04-25,Humanitarian development
Multiple crises in Cameroon,CMR001,Cameroon,Injuries reported,150,ACLED,Medium,2,https://www.acleddata.com/,01/10/2018-31/03/2019,CMR001Injuries reported,2019-04-29,Change in the data/methodology
Mixed migration flows in Greece,GRC002,Greece,Injuries reported,0,x,x,x,x,x,GRC002Injuries reported,2019-04-30,Change in the data/methodology
Venezuela Regional Crisis,REG002,"Venezuela,Brazil,Colombia,Ecuador,Peru,Trinidad and Tobago,Chile,Dominican Republic,Panama",People facing limited access constraints,x,,x,x,,"VEN: The population faces limited access to assistance, only few humanitarian organizations are allowed to operate. However it is hard to do an estimation.",REG002People facing limited access constraints,2019-04-30,Change in the data/methodology
Venezuela Regional Crisis,REG002,"Venezuela,Brazil,Colombia,Ecuador,Peru,Trinidad and Tobago,Chile,Dominican Republic,Panama",People facing restricted access constraints,x,,x,x,,,REG002People facing restricted access constraints,2019-04-30,Change in the data/methodology
Lake Chad basin regional crisis,REG001,"Nigeria,Niger,Chad,Cameroon",People facing limited access constraints,x,ACAPS Access MAP,Medium,2,x,x,REG001People facing limited access constraints,2019-05-01,Change in the data/methodology
Lake Chad basin regional crisis,REG001,"Nigeria,Niger,Chad,Cameroon",People facing restricted access constraints,800000,ACAPS Access MAP,Medium,2,https://reliefweb.int/report/cameroon/cameroun-aper-u-des-besoins-humanitaires-2019-janvier-2019 https://data.humdata.org/dataset/cameroon-humanitarian-needs-overview,People facing access contraints in Nigeria,REG001People facing restricted access constraints,2019-05-01,Change in the data/methodology
