id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_start_date,event_end_date,category,subcategory,type,subtype,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
162296.0,Ukraine,UKR,52.01416,33.24456,"[52.01416, 33.24456]",Recommended figure,Conflict,total,5,2024-09-19 00:00:00,2024-09-19 00:00:00,2024-09-19 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/na-chernihivshchyni-politseiski-evakuiuvaly-z-prykordonnia-bahatoditnu-rodynu,"Novhorod-Siverskyi City Council, Chernihiv Oblast, Ukraine","52.01416, 33.24456",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-09-23T10:22:01.911615Z,"Ukraine: 5 displacements (evacuated), 19 September - 19 September. According to the National Police of Ukraine, 5 people were evacuated in Semenivka (Chernihiv Oblast) on September 19 due to military operations.",https://www.npu.gov.ua/news/na-chernihivshchyni-politseiski-evakuiuvaly-z-prykordonnia-bahatoditnu-rodynu,Conflict
162557.0,Ukraine,UKR,50.900909,34.808769,"[50.900909, 34.808769]",Recommended figure,Conflict,total,147,2024-09-19 00:00:00,2024-09-19 00:00:00,2024-09-19 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,State Emergency Service of Ukraine (SESU),https://t.me/dsns_telegram/32813,"Sumy, Сумська міська рада, Sumy Oblast, Ukraine","50.900909, 34.808769",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-09-24T08:50:29.361669Z,"Ukraine: 147 displacements (evacuated), 19 September - 19 September. According to the State Emergency Service of Ukraine (SESU), 147 people were evacuated in Sumy on September 19 due to military operations.",https://t.me/dsns_telegram/32813,Conflict
162287.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,720,2024-09-18 00:00:00,2024-09-18 00:00:00,2024-09-18 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/odna-liudyna-zaznala-poranen-cherez-rosiiski-ataky-na-donechchyni-politsiia-fiksuie-voienni-zlochyny,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-09-23T09:54:18.197532Z,"Ukraine: 720 displacements (evacuated), 18 September - 18 September. According to the National Police of Ukraine, 720 people have been evacuated in Donetsk Oblast on 18 September due to military operations.",https://www.npu.gov.ua/news/odna-liudyna-zaznala-poranen-cherez-rosiiski-ataky-na-donechchyni-politsiia-fiksuie-voienni-zlochyny,Conflict
162363.0,Ukraine,UKR,49.34841166666666,34.43386533333334,"[49.348411666666664, 34.43386533333334]",Recommended figure,Disaster,total,21,2024-09-18 00:00:00,2024-09-18 00:00:00,2024-09-18 00:00:00,2024,26834.0,Ukraine: Wildfire - Poltava Oblast - 15/09/2024,2024-09-15 00:00:00,2024-09-15 00:00:00,Weather related,Climatological,Wildfire,Wildfire,Regional Departments of State Emergency Service of Ukraine,https://pl.dsns.gov.ua/news/nadzvicaini-podiyi/trivaje-gasinnia-lisovoyi-pozezi-u-poltavskomu-raioni-intensivnist-gorinnia-vpala,"Dubyna, Novi Sanzhary Raion, Poltava Oblast, Ukraine; Mankivka, Novi Sanzhary Raion, Poltava Oblast, Ukraine; Marianivka, Novi Sanzhary Raion, Poltava Oblast, Ukraine; Rudenkivka, Novi Sanzhary Raion, Poltava Oblast, Ukraine; Балівка, Novi Sanzhary Raion, Poltava Oblast, Ukraine; Собківка, Novi Sanzhary Raion, Poltava Oblast, Ukraine","49.34063, 34.38789; 49.355728, 34.474411; 49.324341, 34.464611; 49.32304, 34.401859; 49.380371, 34.421349; 49.36636, 34.453072",County/City/town/Village/Woreda (ADM3); County/City/town/Village/Woreda (ADM3); County/City/town/Village/Woreda (ADM3); County/City/town/Village/Woreda (ADM3); County/City/town/Village/Woreda (ADM3); County/City/town/Village/Woreda (ADM3),Origin; Origin; Origin; Origin; Origin; Origin,Displacement without preventive evacuations reported,2024-09-23T12:10:22.203854Z,"Ukraine: 21 displacements (evacuated), 18 September - 18 September. According to the department of the State Emergency Service of Ukraine in the Poltava region, a total of 74 people were evacuated in Sobkivka (Собківка), Balivka (Балівка), Dubyna, Mankivka, Marianivka and Rudenkivka in Poltava Oblast between 15 and 18 September due to wildfire. Taking into account previous updates, this means 21 people were evacuated on 18 September.",https://pl.dsns.gov.ua/news/nadzvicaini-podiyi/trivaje-gasinnia-lisovoyi-pozezi-u-poltavskomu-raioni-intensivnist-gorinnia-vpala,Wildfire
162434.0,Ukraine,UKR,49.12262,37.116619,"[49.12262, 37.116619]",Recommended figure,Disaster,approximately,250,2024-09-18 00:00:00,2024-09-18 00:00:00,2024-09-18 00:00:00,2024,26839.0,Ukraine: Wildfire - Kharkiv Oblast (Andriivka) - 18/09/2024,2024-09-18 00:00:00,2024-09-18 00:00:00,Weather related,Climatological,Wildfire,Wildfire,Regional Government,https://t.me/synegubov/11205,"Andriivka, Izium Raion, Kharkiv Oblast, Ukraine","49.12262, 37.116619",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-09-23T13:43:42.200750Z,"Ukraine: 250 displacements (evacuated), 18 September - 18 September. According to the regional government, approximately 250 people were evacuated in Andriivka (Kharkiv Oblast) on September 18 due to wildfire.",https://t.me/synegubov/11205,Wildfire
162466.0,Ukraine,UKR,49.741331,37.303282,"[49.741331, 37.303281999999996]",Recommended figure,Conflict,total,13,2024-09-18 00:00:00,2024-09-18 00:00:00,2024-09-18 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/voroh-zastosuvav-po-tsyvilnomu-naselenniu-kharkivshchyny-aviatsiiu-kab-fab-rszv-balistyku-zahynula-zhinka-poraneno-cholovika-slidchi-zadokumentuvaly-naslidky-voiennykh-zlochyniv,"Chuhuiv Raion, Kharkiv Oblast, Ukraine; Kupiansk Raion, Kharkiv Oblast, Ukraine","49.807861, 36.772362; 49.674801, 37.834202",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Origin,Displacement without preventive evacuations reported,2024-09-23T15:04:04.530490Z,"Ukraine: 13 displacements (evacuated), 18 September - 18 September. According to the National Police of Ukraine, 13 people were evacuated from Kupiansk and Chuhuiv Raion on September 18 due to military operations.",https://www.npu.gov.ua/news/voroh-zastosuvav-po-tsyvilnomu-naselenniu-kharkivshchyny-aviatsiiu-kab-fab-rszv-balistyku-zahynula-zhinka-poraneno-cholovika-slidchi-zadokumentuvaly-naslidky-voiennykh-zlochyniv,Conflict
162556.0,Ukraine,UKR,50.5896,35.357941,"[50.5896, 35.357941]",Recommended figure,Conflict,total,2,2024-09-17 00:00:00,2024-09-17 00:00:00,2024-09-17 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/na-sumshchyni-bili-ianholy-evakuiuvaly-rodynu-z-ii-chotyrylapym-druhom,"Славгород, Krasnopillia Raion, Sumy Oblast, Ukraine","50.5896, 35.357941",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-09-24T08:44:42.768284Z,"Ukraine: 2 displacements (evacuated), 17 September - 17 September. According to the National Police of Ukraine, 2 people were evacuated from Slavhorod (Славгород) in Sumy Oblast on September 17 due to military operations.",https://www.npu.gov.ua/news/na-sumshchyni-bili-ianholy-evakuiuvaly-rodynu-z-ii-chotyrylapym-druhom,Conflict
162295.0,Ukraine,UKR,52.01416,33.24456,"[52.01416, 33.24456]",Recommended figure,Conflict,total,1,2024-09-17 00:00:00,2024-09-17 00:00:00,2024-09-17 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/na-chernihivshchyni-politseiski-evakuiuvaly-z-prykordonnia-litniu-zhinku-chyie-zhytlo-zghorilo-vnaslidok-rosiiskoho-obstrilu,"Novhorod-Siverskyi City Council, Chernihiv Oblast, Ukraine","52.01416, 33.24456",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-09-23T10:18:30.104779Z,"Ukraine: 1 displacement (evacuated), 17 September - 17 September. According to the National Police of Ukraine, 1 person was evacuated in Semenivka (Chernihiv Oblast) on September 17 due to military operations.",https://www.npu.gov.ua/news/na-chernihivshchyni-politseiski-evakuiuvaly-z-prykordonnia-litniu-zhinku-chyie-zhytlo-zghorilo-vnaslidok-rosiiskoho-obstrilu,Conflict
162438.0,Ukraine,UKR,49.709961,37.621769,"[49.709961, 37.621769]",Recommended figure,Conflict,total,8,2024-09-17 00:00:00,2024-09-17 00:00:00,2024-09-17 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/11181,"Kupiansk, Куп’янська міська рада, Kharkiv Oblast, Ukraine","49.709961, 37.621769",County/City/town/Village/Woreda (ADM3),Origin,Unknown,2024-09-23T13:54:49.314982Z,"Ukraine: 8 displacements (destroyed housing), 17 September - 17 September. According to the regional government, 3 houses were destroyed in Kupiansk on September 17 due to military operations.",https://t.me/synegubov/11181,Conflict
162361.0,Ukraine,UKR,49.34873225,34.438471,"[49.34873225, 34.438471]",Recommended figure,Disaster,total,40,2024-09-17 00:00:00,2024-09-17 00:00:00,2024-09-17 00:00:00,2024,26834.0,Ukraine: Wildfire - Poltava Oblast - 15/09/2024,2024-09-15 00:00:00,2024-09-15 00:00:00,Weather related,Climatological,Wildfire,Wildfire,Regional Departments of State Emergency Service of Ukraine,https://pl.dsns.gov.ua/news/nadzvicaini-podiyi/tretiu-dobu-na-poltavshhini-trivaje-likvidaciia-masstabnoyi-lisovoyi-pozezi,"Dubyna, Novi Sanzhary Raion, Poltava Oblast, Ukraine; Mankivka, Novi Sanzhary Raion, Poltava Oblast, Ukraine; Pudlivka, Novi Sanzhary Raion, Poltava Oblast, Ukraine; Собківка, Novi Sanzhary Raion, Poltava Oblast, Ukraine","49.34063, 34.38789; 49.355728, 34.474411; 49.332211, 34.438511; 49.36636, 34.453072",County/City/town/Village/Woreda (ADM3); County/City/town/Village/Woreda (ADM3); County/City/town/Village/Woreda (ADM3); County/City/town/Village/Woreda (ADM3),Origin; Origin; Origin; Origin,Displacement without preventive evacuations reported,2024-09-23T12:04:15.616029Z,"Ukraine: 40 displacements (evacuated), 17 September - 17 September. According to the department of the State Emergency Service of Ukraine in the Poltava region, a total of 53 people were evacuated in Pudivka, Dubyna, Mankivka, and Sobkivka (Собківка) in Poltava Oblast between 15 and 17 September due to wildfire. Taking into account previous updates, this means 40 people were evacuated on 17 September.",https://pl.dsns.gov.ua/news/nadzvicaini-podiyi/tretiu-dobu-na-poltavshhini-trivaje-likvidaciia-masstabnoyi-lisovoyi-pozezi,Wildfire
162437.0,Ukraine,UKR,49.807861,36.772362,"[49.807861, 36.772362]",Recommended figure,Conflict,total,3,2024-09-17 00:00:00,2024-09-17 00:00:00,2024-09-17 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/mynuloi-doby-cherez-vorozhi-obstrily-piatero-tsyvilnykh-ta-chetvero-riatuvalnykiv-distaly-poranennia-slidchi-kharkivshchyny-zadokumentuvaly-naslidky-voiennykh-zlochyniv,"Chuhuiv Raion, Kharkiv Oblast, Ukraine","49.807861, 36.772362",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2024-09-23T13:50:56.761440Z,"Ukraine: 3 displacements (evacuated), 17 September - 17 September. According to the National Police of Ukraine, 3 people were evacuated from Chuhuiv Raion on 17 September due to military operations.",https://www.npu.gov.ua/news/mynuloi-doby-cherez-vorozhi-obstrily-piatero-tsyvilnykh-ta-chetvero-riatuvalnykiv-distaly-poranennia-slidchi-kharkivshchyny-zadokumentuvaly-naslidky-voiennykh-zlochyniv,Conflict
162286.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,526,2024-09-17 00:00:00,2024-09-17 00:00:00,2024-09-17 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/vnaslidok-vorozhykh-obstriliv-na-donechchyni-poraneni-troie-liudei-politseiski-zadokumentuvaly-naslidky,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-09-23T09:52:58.015476Z,"Ukraine: 526 displacements (evacuated), 17 September - 17 September. According to the National Police of Ukraine, 526 people have been evacuated in Donetsk Oblast on 17 September due to military operations.",https://www.npu.gov.ua/news/vnaslidok-vorozhykh-obstriliv-na-donechchyni-poraneni-troie-liudei-politseiski-zadokumentuvaly-naslidky,Conflict
162372.0,Ukraine,UKR,47.35622,33.842091,"[47.35622, 33.842091]",Recommended figure,Conflict,total,10,2024-09-16 00:00:00,2024-09-16 00:00:00,2024-09-16 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/na-khersonshchyni-cherez-detonatsiiu-vybukhivky-zahynula-dytyna-v-rezultati-rosiiskykh-obstriliv-poraneno-chotyry-liudyny-politsiia-fiksuie-naslidky,"Shevchenkivka, Хрещенівська сільська рада, Novovorontsovka Raion, Kherson Oblast, Ukraine","47.35622, 33.842091",County/City/town/Village/Woreda (ADM3),Origin,Unknown,2024-09-23T12:15:21.853344Z,"Ukraine: 10 displacements (destroyed housing), 16 September - 16 September. According to the National Police of Ukraine, 4 houses were destroyed in Shevchenkivka (Kherson Oblast) on September 16 due to military operations.",https://www.npu.gov.ua/news/na-khersonshchyni-cherez-detonatsiiu-vybukhivky-zahynula-dytyna-v-rezultati-rosiiskykh-obstriliv-poraneno-chotyry-liudyny-politsiia-fiksuie-naslidky,Conflict
161523.0,Ukraine,UKR,52.016689,33.278831,"[52.016689, 33.278831]",Recommended figure,Conflict,total,6,2024-09-16 00:00:00,2024-09-16 00:00:00,2024-09-16 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/na-chernihivshchyni-politseiski-spilno-z-hromadoiu-evakuiuvaly-z-palaiuchoho-prykordonnoho-sela-shistokh-liudei,"Новгород-Сіверський, Novhorod-Siverskyi City Council, Chernihiv Oblast, Ukraine","52.016689, 33.278831",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-09-16T13:58:41.615252Z,"Ukraine: 6 displacements (evacuated), 16 September - 16 September. According to the National Police of Ukraine, 6 people were evacuated in the Semenivska community of the Novhorod-Sivers'kyi district on September 16 due to military operations.",https://www.npu.gov.ua/news/na-chernihivshchyni-politseiski-spilno-z-hromadoiu-evakuiuvaly-z-palaiuchoho-prykordonnoho-sela-shistokh-liudei,Conflict
161496.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,423,2024-09-16 00:00:00,2024-09-16 00:00:00,2024-09-16 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/odna-liudyna-zahynula-sim-zaznaly-poranen-zokrema-dytyna-naslidky-rosiiskykh-obstriliv-donechchyny,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-09-16T13:33:40.092455Z,"Ukraine: 423 displacements (evacuated), 16 September - 16 September. According to the National Police of Ukraine, 423 people have been evacuated in Donetsk Oblast on 16 September due to military operations.",https://www.npu.gov.ua/news/odna-liudyna-zahynula-sim-zaznaly-poranen-zokrema-dytyna-naslidky-rosiiskykh-obstriliv-donechchyny,Conflict
162436.0,Ukraine,UKR,49.741331,37.303282,"[49.741331, 37.303281999999996]",Recommended figure,Conflict,total,30,2024-09-16 00:00:00,2024-09-16 00:00:00,2024-09-16 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/semero-tsyvilnykh-hromadian-distaly-poranennia-slidchi-zadokumentuvaly-naslidky-voiennykh-zlochyniv-rosiian-na-kharkivshchyni,"Chuhuiv Raion, Kharkiv Oblast, Ukraine; Kupiansk Raion, Kharkiv Oblast, Ukraine","49.807861, 36.772362; 49.674801, 37.834202",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Origin,Displacement without preventive evacuations reported,2024-09-23T13:49:26.523493Z,"Ukraine: 30 displacements (evacuated), 16 September - 16 September. According to the National Police of Ukraine, 30 people were evacuated from Kupiansk and Chuhuiv Raion on September 16 due to military operations.",https://www.npu.gov.ua/news/semero-tsyvilnykh-hromadian-distaly-poranennia-slidchi-zadokumentuvaly-naslidky-voiennykh-zlochyniv-rosiian-na-kharkivshchyni,Conflict
162640.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Disaster,more than or equal to,121,2024-09-20 00:00:00,2024-09-15 00:00:00,2024-09-20 00:00:00,2024,26861.0,Ukraine: Wildfire - Donetsk Oblast - 15/09/2024,2024-09-15 00:00:00,2024-09-20 00:00:00,Weather related,Climatological,Wildfire,Wildfire,"Ministry of the Russian Federation for Civil Defence, Emergencies and Elimination of Consequences of Natural Disasters (EMERCOM)",https://t.me/mchs_official/22512,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-09-24T15:20:08.368870Z,"Ukraine: 121 displacements (evacuated), 15 September - 20 September. According to the Ministry of the Russian Federation for Civil Defence, Emergencies and Elimination of Consequences of Natural Disasters (EMERCOM), 24 residential buildings were destroyed in Donetsk Oblast between 15 and 20 September due to wildfire.",https://t.me/mchs_official/22512,Wildfire
